source,category,full_path
id01598,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01598/00044_id00475_wavtolip.mp4
id01598,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01598/00044_id00476_wavtolip.mp4
id01598,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01598/00044_id00987_wavtolip.mp4
id01598,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01598/00044_id01171_wavtolip.mp4
id01598,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01598/00044_id01207_wavtolip.mp4
id01598,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01598/00044_id01528_wavtolip.mp4
id01598,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01598/00044_id01610_wavtolip.mp4
id01598,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01598/00044_id02040_wavtolip.mp4
id01598,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01598/00044_id02316_wavtolip.mp4
id01598,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01598/00044_id02342_wavtolip.mp4
id01691,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01691/00045_id00391_wavtolip.mp4
id01691,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01691/00045_id00830_wavtolip.mp4
id01691,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01691/00045_id00944_wavtolip.mp4
id01691,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01691/00045_id00987_wavtolip.mp4
id01691,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01691/00045_id01207_wavtolip.mp4
id01691,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01691/00045_id01521_wavtolip.mp4
id01691,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01691/00045_id01598_wavtolip.mp4
id01691,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01691/00045_id01691_wavtolip.mp4
id01691,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01691/00045_id01995_wavtolip.mp4
id01691,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01691/00045_id02040_wavtolip.mp4
id01856,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01856/00006_id00166_wavtolip.mp4
id01856,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01856/00006_id00475_wavtolip.mp4
id01856,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01856/00006_id00478_wavtolip.mp4
id01856,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01856/00006_id01036_wavtolip.mp4
id01856,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01856/00006_id01170_wavtolip.mp4
id01856,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01856/00006_id01691_wavtolip.mp4
id01856,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01856/00006_id01856_wavtolip.mp4
id01856,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01856/00006_id01933_wavtolip.mp4
id01856,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01856/00006_id02051_wavtolip.mp4
id01856,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01856/00006_id02342_wavtolip.mp4
id01920,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01920/00099_id00166_wavtolip.mp4
id01920,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01920/00099_id01171_wavtolip.mp4
id01920,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01920/00099_id01179_wavtolip.mp4
id01920,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01920/00099_id01236_wavtolip.mp4
id01920,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01920/00099_id01392_wavtolip.mp4
id01920,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01920/00099_id01528_wavtolip.mp4
id01920,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01920/00099_id01597_wavtolip.mp4
id01920,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01920/00099_id01691_wavtolip.mp4
id01920,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01920/00099_id02040_wavtolip.mp4
id01920,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01920/00099_id02342_wavtolip.mp4
id01933,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01933/00028_id00366_wavtolip.mp4
id01933,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01933/00028_id00475_wavtolip.mp4
id01933,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01933/00028_id01170_wavtolip.mp4
id01933,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01933/00028_id01530_wavtolip.mp4
id01933,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01933/00028_id01597_wavtolip.mp4
id01933,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01933/00028_id01779_wavtolip.mp4
id01933,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01933/00028_id01972_wavtolip.mp4
id01933,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01933/00028_id02005_wavtolip.mp4
id01933,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01933/00028_id02051_wavtolip.mp4
id01933,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01933/00028_id02342_wavtolip.mp4
id01972,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01972/00078_id00475_wavtolip.mp4
id01972,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01972/00078_id00781_wavtolip.mp4
id01972,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01972/00078_id00830_wavtolip.mp4
id01972,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01972/00078_id01171_wavtolip.mp4
id01972,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01972/00078_id01452_wavtolip.mp4
id01972,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01972/00078_id01528_wavtolip.mp4
id01972,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01972/00078_id01530_wavtolip.mp4
id01972,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01972/00078_id01933_wavtolip.mp4
id01972,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01972/00078_id02051_wavtolip.mp4
id01972,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01972/00078_id04727_wavtolip.mp4
id01995,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01995/00071_id00391_wavtolip.mp4
id01995,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01995/00071_id00475_wavtolip.mp4
id01995,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01995/00071_id01521_wavtolip.mp4
id01995,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01995/00071_id01530_wavtolip.mp4
id01995,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01995/00071_id01544_wavtolip.mp4
id01995,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01995/00071_id01597_wavtolip.mp4
id01995,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01995/00071_id01856_wavtolip.mp4
id01995,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01995/00071_id02040_wavtolip.mp4
id01995,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01995/00071_id02316_wavtolip.mp4
id01995,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id01995/00071_id02342_wavtolip.mp4
id02005,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02005/00052_id00366_wavtolip.mp4
id02005,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02005/00052_id00476_wavtolip.mp4
id02005,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02005/00052_id00987_wavtolip.mp4
id02005,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02005/00052_id01392_wavtolip.mp4
id02005,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02005/00052_id01530_wavtolip.mp4
id02005,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02005/00052_id01610_wavtolip.mp4
id02005,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02005/00052_id01691_wavtolip.mp4
id02005,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02005/00052_id02005_wavtolip.mp4
id02005,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02005/00052_id02296_wavtolip.mp4
id02005,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02005/00052_id04727_wavtolip.mp4
id02296,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02296/00019_id00475_wavtolip.mp4
id02296,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02296/00019_id00476_wavtolip.mp4
id02296,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02296/00019_id00944_wavtolip.mp4
id02296,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02296/00019_id01170_wavtolip.mp4
id02296,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02296/00019_id01521_wavtolip.mp4
id02296,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02296/00019_id01528_wavtolip.mp4
id02296,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02296/00019_id01691_wavtolip.mp4
id02296,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02296/00019_id01995_wavtolip.mp4
id02296,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02296/00019_id02040_wavtolip.mp4
id02296,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02296/00019_id02342_wavtolip.mp4
id02316,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02316/00094_id00476_wavtolip.mp4
id02316,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02316/00094_id00944_wavtolip.mp4
id02316,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02316/00094_id00987_wavtolip.mp4
id02316,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02316/00094_id01076_wavtolip.mp4
id02316,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02316/00094_id01236_wavtolip.mp4
id02316,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02316/00094_id01610_wavtolip.mp4
id02316,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02316/00094_id01691_wavtolip.mp4
id02316,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02316/00094_id01779_wavtolip.mp4
id02316,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02316/00094_id01920_wavtolip.mp4
id02316,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02316/00094_id01972_wavtolip.mp4
id02342,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02342/00191_id00166_wavtolip.mp4
id02342,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02342/00191_id00761_wavtolip.mp4
id02342,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02342/00191_id00781_wavtolip.mp4
id02342,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02342/00191_id01036_wavtolip.mp4
id02342,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02342/00191_id01392_wavtolip.mp4
id02342,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02342/00191_id01597_wavtolip.mp4
id02342,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02342/00191_id01637_wavtolip.mp4
id02342,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02342/00191_id01835_wavtolip.mp4
id02342,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02342/00191_id01933_wavtolip.mp4
id02342,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02342/00191_id02316_wavtolip.mp4
id02494,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02494/00050_id00366_wavtolip.mp4
id02494,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02494/00050_id00475_wavtolip.mp4
id02494,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02494/00050_id00761_wavtolip.mp4
id02494,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02494/00050_id01036_wavtolip.mp4
id02494,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02494/00050_id01171_wavtolip.mp4
id02494,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02494/00050_id01207_wavtolip.mp4
id02494,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02494/00050_id01392_wavtolip.mp4
id02494,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02494/00050_id01521_wavtolip.mp4
id02494,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02494/00050_id01598_wavtolip.mp4
id02494,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02494/00050_id01610_wavtolip.mp4
id02494,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02494/00050_id01691_wavtolip.mp4
id02494,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02494/00050_id01779_wavtolip.mp4
id02494,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02494/00050_id01835_wavtolip.mp4
id02494,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02494/00050_id02268_wavtolip.mp4
id02494,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id02494/00050_id02342_wavtolip.mp4
id04727,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id04727/00007_id00076_wavtolip.mp4
id04727,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id04727/00007_id00391_wavtolip.mp4
id04727,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id04727/00007_id00761_wavtolip.mp4
id04727,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id04727/00007_id00830_wavtolip.mp4
id04727,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id04727/00007_id00987_wavtolip.mp4
id04727,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id04727/00007_id01637_wavtolip.mp4
id04727,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id04727/00007_id01691_wavtolip.mp4
id04727,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id04727/00007_id01717_wavtolip.mp4
id04727,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id04727/00007_id01779_wavtolip.mp4
id04727,C,FakeAVCeleb/FakeVideo-RealAudio/African/men/id04727/00007_id01835_wavtolip.mp4
id00371,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00371/00099_id00220_wavtolip.mp4
id00371,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00371/00099_id00371_wavtolip.mp4
id00371,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00371/00099_id00460_wavtolip.mp4
id00371,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00371/00099_id00568_wavtolip.mp4
id00371,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00371/00099_id00832_wavtolip.mp4
id00371,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00371/00099_id02071_wavtolip.mp4
id00371,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00371/00099_id04055_wavtolip.mp4
id00371,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00371/00099_id04376_wavtolip.mp4
id00371,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00371/00099_id04540_wavtolip.mp4
id00371,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00371/00099_id04939_wavtolip.mp4
id00460,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00460/00005_id00568_wavtolip.mp4
id00460,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00460/00005_id00832_wavtolip.mp4
id00460,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00460/00005_id01532_wavtolip.mp4
id00460,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00460/00005_id01661_wavtolip.mp4
id00460,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00460/00005_id02301_wavtolip.mp4
id00460,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00460/00005_id02948_wavtolip.mp4
id00460,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00460/00005_id03103_wavtolip.mp4
id00460,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00460/00005_id04374_wavtolip.mp4
id00460,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00460/00005_id04820_wavtolip.mp4
id00460,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00460/00005_id05980_wavtolip.mp4
id00568,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00568/00384_id01178_wavtolip.mp4
id00568,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00568/00384_id01661_wavtolip.mp4
id00568,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00568/00384_id02071_wavtolip.mp4
id00568,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00568/00384_id02617_wavtolip.mp4
id00568,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00568/00384_id02838_wavtolip.mp4
id00568,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00568/00384_id03569_wavtolip.mp4
id00568,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00568/00384_id04055_wavtolip.mp4
id00568,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00568/00384_id04376_wavtolip.mp4
id00568,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00568/00384_id05251_wavtolip.mp4
id00568,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00568/00384_id05980_wavtolip.mp4
id00592,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00592/00017_id00359_wavtolip.mp4
id00592,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00592/00017_id00577_wavtolip.mp4
id00592,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00592/00017_id00829_wavtolip.mp4
id00592,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00592/00017_id02948_wavtolip.mp4
id00592,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00592/00017_id03103_wavtolip.mp4
id00592,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00592/00017_id03656_wavtolip.mp4
id00592,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00592/00017_id03713_wavtolip.mp4
id00592,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00592/00017_id04374_wavtolip.mp4
id00592,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00592/00017_id04540_wavtolip.mp4
id00592,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00592/00017_id04939_wavtolip.mp4
id00707,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00707/00052_id00359_wavtolip.mp4
id00707,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00707/00052_id00592_wavtolip.mp4
id00707,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00707/00052_id00832_wavtolip.mp4
id00707,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00707/00052_id01532_wavtolip.mp4
id00707,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00707/00052_id02586_wavtolip.mp4
id00707,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00707/00052_id02808_wavtolip.mp4
id00707,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00707/00052_id03658_wavtolip.mp4
id00707,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00707/00052_id03747_wavtolip.mp4
id00707,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00707/00052_id04245_wavtolip.mp4
id00707,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00707/00052_id05106_wavtolip.mp4
id00829,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00829/00271_id00220_wavtolip.mp4
id00829,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00829/00271_id00832_wavtolip.mp4
id00829,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00829/00271_id01838_wavtolip.mp4
id00829,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00829/00271_id02617_wavtolip.mp4
id00829,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00829/00271_id03656_wavtolip.mp4
id00829,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00829/00271_id03658_wavtolip.mp4
id00829,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00829/00271_id03747_wavtolip.mp4
id00829,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00829/00271_id04055_wavtolip.mp4
id00829,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00829/00271_id04245_wavtolip.mp4
id00829,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00829/00271_id04705_wavtolip.mp4
id00832,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00832/00078_id00460_wavtolip.mp4
id00832,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00832/00078_id00568_wavtolip.mp4
id00832,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00832/00078_id00577_wavtolip.mp4
id00832,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00832/00078_id00707_wavtolip.mp4
id00832,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00832/00078_id01532_wavtolip.mp4
id00832,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00832/00078_id02586_wavtolip.mp4
id00832,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00832/00078_id02721_wavtolip.mp4
id00832,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00832/00078_id04374_wavtolip.mp4
id00832,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00832/00078_id04437_wavtolip.mp4
id00832,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id00832/00078_id05980_wavtolip.mp4
id01178,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01178/00028_id00568_wavtolip.mp4
id01178,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01178/00028_id01178_wavtolip.mp4
id01178,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01178/00028_id01907_wavtolip.mp4
id01178,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01178/00028_id02071_wavtolip.mp4
id01178,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01178/00028_id02301_wavtolip.mp4
id01178,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01178/00028_id03103_wavtolip.mp4
id01178,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01178/00028_id03569_wavtolip.mp4
id01178,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01178/00028_id03713_wavtolip.mp4
id01178,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01178/00028_id04245_wavtolip.mp4
id01178,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01178/00028_id05980_wavtolip.mp4
id01838,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01838/00126_id00568_wavtolip.mp4
id01838,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01838/00126_id00829_wavtolip.mp4
id01838,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01838/00126_id00832_wavtolip.mp4
id01838,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01838/00126_id01178_wavtolip.mp4
id01838,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01838/00126_id02301_wavtolip.mp4
id01838,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01838/00126_id02508_wavtolip.mp4
id01838,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01838/00126_id04374_wavtolip.mp4
id01838,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01838/00126_id04437_wavtolip.mp4
id01838,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01838/00126_id04689_wavtolip.mp4
id01838,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id01838/00126_id05235_wavtolip.mp4
id02071,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02071/00195_id00568_wavtolip.mp4
id02071,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02071/00195_id01178_wavtolip.mp4
id02071,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02071/00195_id02721_wavtolip.mp4
id02071,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02071/00195_id02838_wavtolip.mp4
id02071,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02071/00195_id04437_wavtolip.mp4
id02071,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02071/00195_id04540_wavtolip.mp4
id02071,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02071/00195_id04939_wavtolip.mp4
id02071,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02071/00195_id05106_wavtolip.mp4
id02071,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02071/00195_id05231_wavtolip.mp4
id02071,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02071/00195_id05252_wavtolip.mp4
id02508,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02508/00083_id00460_wavtolip.mp4
id02508,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02508/00083_id00707_wavtolip.mp4
id02508,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02508/00083_id01907_wavtolip.mp4
id02508,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02508/00083_id02586_wavtolip.mp4
id02508,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02508/00083_id02808_wavtolip.mp4
id02508,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02508/00083_id02824_wavtolip.mp4
id02508,C,FakeAVCeleb/FakeVideo-RealAudio/African/women/id02508/00083_id04547_wavtolip.mp4
